ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
488662,1,0,0,1,1,0,0.9433520510291801,0,1,0,1,10238,0.002486210617670396,0,0,0,1,0
810101,0,1,0,0,1,1,-1.1654661087010398,0,1,1,0,32765,-0.26156547369166305,0,0,0,0,1
822206,1,0,0,1,1,1,-0.0030433877364575575,0,1,0,0,10238,0.11727307639707303,0,1,0,3,0
917480,1,1,0,1,0,2,0.17238612684042093,1,1,1,1,10238,0.002486210617670396,0,1,0,2,0
592029,0,0,0,0,0,0,0.8788056258893564,1,0,0,0,10238,2.0114658268407535,0,0,0,0,0
731733,2,0,1,2,1,1,-1.5329690790590442,0,1,0,1,10238,-0.6404040237803992,0,1,0,1,0
74109,3,0,0,3,0,2,1.6652715405650829,1,0,0,1,10238,0.8749501765745452,0,1,1,1,0
36193,1,0,0,1,0,3,-0.0030433877364575575,1,1,1,1,21217,-0.26156547369166305,0,5,1,0,1
925147,2,1,1,1,1,2,0.0023530432929153686,1,1,1,1,92101,-0.26156547369166305,0,1,0,0,1
292767,3,0,0,3,0,2,0.24030749912298738,0,0,0,1,10238,-1.0192425738691353,0,3,0,0,0
186642,2,1,0,1,2,2,0.28546176444521154,1,1,1,1,32765,0.002486210617670396,0,5,1,0,1
955052,3,0,0,3,2,2,1.445862183899938,0,1,1,1,32765,-1.0192425738691353,0,8,3,2,0
400990,1,1,0,0,1,1,-1.3286898956291455,0,1,0,0,10238,0.49611162648580914,0,0,0,0,1
407624,3,0,0,3,2,2,-0.41444598855532194,1,1,1,1,10238,0.11727307639707303,0,4,1,0,0
379938,1,1,0,1,2,0,-1.6287407536658935,1,1,0,1,10238,0.8749501765745452,0,0,1,2,0
442998,3,1,0,1,2,2,0.011638214716547404,1,0,0,1,10238,0.8749501765745452,0,0,0,1,0
294092,2,1,0,1,2,3,-1.3720889821148845,0,1,0,1,10238,0.8749501765745452,0,0,0,2,1
846902,2,1,1,2,0,2,-0.11552877124900614,1,0,1,1,10238,-1.0192425738691353,0,3,0,7,0
796578,0,0,1,0,0,1,-1.4116717919874278,0,1,0,1,10238,1.2537887266632812,0,0,0,0,1
739850,2,0,0,2,1,3,-2.430866789536912,1,1,1,1,92101,0.49611162648580914,0,1,0,3,0
302157,3,1,1,0,2,2,-0.4043772159707836,1,1,1,1,32765,0.002486210617670396,0,0,0,0,1
66987,0,1,1,0,0,1,-1.3863503538743667,0,1,0,0,10238,1.2537887266632812,1,0,0,0,1
260648,2,0,0,2,0,0,0.5652174178525082,0,1,0,1,10238,0.49611162648580914,0,2,0,0,0
446910,1,0,0,1,1,3,-0.3650092891910659,1,0,0,1,10238,0.002486210617670396,0,3,0,3,0
833863,1,0,0,1,0,3,-2.3506820148192547,0,1,0,1,32765,0.002486210617670396,0,1,0,2,0
288172,3,0,0,1,0,2,-0.03860941580931522,1,1,1,1,10238,-0.6404040237803992,0,1,0,1,0
694623,3,0,0,3,2,2,0.288248708547548,1,0,1,1,10238,-0.6404040237803992,0,2,0,2,0
27524,1,1,0,1,0,0,-0.0030433877364575575,1,1,0,1,32765,-0.6404040237803992,0,1,0,1,1
705310,2,1,1,0,1,0,-1.009032164050991,1,0,1,0,10238,0.49611162648580914,0,0,0,0,0
505241,1,1,0,0,1,1,-1.7799791958956042,1,1,0,1,10238,0.002486210617670396,0,0,0,0,1
952401,1,0,0,1,0,1,-0.9103296894564322,0,1,1,1,32765,-0.26156547369166305,0,0,0,2,1
830337,1,0,0,1,0,2,1.534108000063408,1,1,0,1,10238,-0.26156547369166305,0,3,0,3,0
705565,3,0,0,3,2,2,1.0394125075110283,1,1,1,1,10238,0.8749501765745452,0,4,1,1,0
703002,0,1,0,0,2,2,-0.0030433877364575575,1,0,0,0,10238,0.49611162648580914,0,0,0,0,0
77589,3,0,0,3,2,2,0.9103970203798406,1,1,0,1,10238,0.8749501765745452,0,1,1,0,0
777879,1,0,0,1,0,0,0.8387178807813512,0,0,1,1,10238,-1.0192425738691353,0,5,0,0,0
749577,3,1,0,0,2,2,1.5498713978669785,0,0,0,0,10238,1.2537887266632812,1,0,0,0,1
974103,2,0,0,1,1,2,0.8966820869639264,1,1,1,1,10238,-0.26156547369166305,0,0,1,2,0
93333,2,0,0,1,0,2,0.6665046022428169,1,0,1,1,32765,-1.7769196740466076,1,4,0,0,0
530628,3,1,0,3,2,2,-0.0030433877364575575,1,0,0,1,10238,-1.3980811239578714,0,6,1,5,0
183441,2,1,0,2,2,2,0.47052101325346896,1,0,0,1,10238,-0.26156547369166305,0,2,0,5,0
13561,2,1,0,2,2,2,1.0088487287454442,1,0,1,1,92101,0.002486210617670396,0,2,1,0,0
545673,3,1,0,3,2,2,0.774351333237682,1,0,0,1,32765,0.8749501765745452,0,10,2,3,0
854068,3,0,0,3,2,2,2.338921175493363,1,0,1,1,10238,1.2537887266632812,0,1,1,1,0
964168,1,0,0,1,2,0,0.3555360710054311,1,1,0,0,10238,0.49611162648580914,0,0,0,1,0
6167,1,1,0,1,0,2,-0.026527361401402022,1,0,1,1,10238,-1.7769196740466076,1,3,1,6,0
348690,3,0,0,3,0,2,-0.0030433877364575575,1,0,1,1,92101,-2.1557582241353437,0,3,3,2,0
569821,1,1,0,1,2,2,0.941726701243906,1,1,0,1,32765,0.11727307639707303,0,1,0,2,0
980948,0,0,0,0,2,0,0.2192085692138042,0,0,0,0,10238,1.6326272767520174,0,0,0,0,1
667580,1,0,0,1,0,3,-0.5293142047553012,1,1,0,1,32765,0.49611162648580914,0,2,1,1,0
375844,0,1,0,0,0,0,0.7189713749353527,1,1,0,0,32765,0.002486210617670396,0,0,0,0,0
492558,3,1,0,0,2,2,0.6351522952176094,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,1
168698,1,1,1,1,2,0,0.028164273511473364,0,1,1,1,92101,-0.26156547369166305,0,1,0,1,1
236909,0,1,0,0,0,3,-1.4907447822766209,1,1,1,0,10238,0.002486210617670396,0,0,0,0,1
194761,2,0,0,2,0,0,-0.0030433877364575575,0,1,0,1,10238,0.8749501765745452,0,1,1,0,0
935327,3,1,0,1,0,2,-0.2907799987751754,1,0,1,1,10238,-0.26156547369166305,0,0,0,1,0
937359,3,1,0,2,2,2,-0.4436313113729391,1,1,1,1,10238,0.8749501765745452,0,4,0,2,0
296497,2,1,0,1,2,2,1.1136713913135916,1,0,1,1,21217,-0.6404040237803992,0,1,0,1,1
673813,3,0,0,1,0,2,-0.4714469084456296,1,0,1,1,10238,-2.5345967742240796,0,0,1,0,0
472301,2,0,0,2,0,0,0.14516921075488917,1,0,1,1,10238,0.002486210617670396,0,1,0,4,0
367639,3,1,0,3,0,0,0.1296673572087188,1,1,0,1,10238,0.11727307639707303,0,2,1,6,0
786100,1,0,0,1,0,0,0.5419521966089911,1,1,1,1,10238,-0.26156547369166305,0,0,0,2,0
168937,0,0,0,0,0,2,1.123909363547533,1,0,0,0,10238,0.11727307639707303,0,0,0,0,0
287710,3,1,0,1,2,2,0.27613824633609063,0,1,0,1,10238,0.49611162648580914,0,1,0,1,1
800498,3,1,0,3,2,2,0.524579662254365,1,1,1,1,10238,0.11727307639707303,0,2,0,5,0
378620,0,1,0,0,0,1,-0.9566772595951224,0,1,0,0,32765,0.002486210617670396,1,0,0,0,1
889867,2,1,1,0,1,0,0.8980889276196619,1,1,1,1,10238,-0.6404040237803992,0,0,0,0,1
634937,2,1,0,0,2,2,0.9849208897103156,1,1,1,1,92101,-1.7769196740466076,0,0,0,0,1
705744,0,0,0,0,0,1,-1.1109353589584796,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
267400,2,1,0,0,0,2,0.2862872382466265,1,1,1,1,10238,-1.0192425738691353,0,0,0,0,1
166423,2,1,0,2,0,0,-0.09549939129396526,1,1,1,1,10238,-0.6404040237803992,0,3,0,2,0
214482,1,1,0,1,2,2,-0.1953803355186952,1,1,1,1,32765,-2.1557582241353437,0,1,0,2,0
968533,1,0,1,1,1,3,-1.1884831966339786,0,1,0,1,10238,-0.26156547369166305,0,1,0,0,1
995133,2,0,0,2,0,0,-0.0030433877364575575,0,0,0,1,32765,0.49611162648580914,0,1,1,0,0
584185,1,1,1,1,2,0,-0.27151141675228896,0,1,1,1,32765,-1.0192425738691353,0,5,0,5,1
887267,1,1,0,1,2,0,-0.11465540450833582,0,1,0,0,10238,2.0114658268407535,0,1,0,0,1
559604,2,1,0,2,0,2,1.39624244281832,0,1,1,1,10238,0.49611162648580914,0,2,1,4,0
539002,2,1,0,2,0,3,-0.8358811431476044,0,1,1,1,10238,-0.26156547369166305,0,5,0,4,0
709190,2,1,0,1,2,2,-0.9441434672207145,1,1,1,0,10238,-1.0192425738691353,0,2,0,1,0
560461,2,1,0,2,1,3,-0.0030433877364575575,0,1,0,1,10238,-0.26156547369166305,0,3,0,7,0
200709,1,1,1,0,0,3,-0.24369735169935625,0,1,0,0,32765,0.49611162648580914,0,0,0,0,1
815572,3,1,0,3,0,2,0.5722395343421457,1,1,0,1,10238,0.11727307639707303,0,7,0,6,0
666379,1,0,0,0,1,3,-0.7447881721957492,1,1,0,0,10238,0.11727307639707303,0,0,0,0,1
235972,3,0,0,2,2,2,1.7133620025878302,1,0,1,1,10238,-0.6404040237803992,0,4,0,0,0
936534,0,0,0,0,1,3,0.48743993118521384,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,0
502299,1,1,1,1,0,0,-0.07116956259220647,1,1,0,1,10238,0.11727307639707303,0,0,0,2,0
183997,2,0,1,2,0,0,1.8180569147245382,0,1,1,1,10238,-1.0192425738691353,0,3,1,1,0
250667,2,1,0,0,0,2,-0.28249634485042335,1,0,0,1,10238,0.49611162648580914,0,0,0,0,0
980884,3,0,0,1,2,2,-0.5375436374983832,1,1,0,1,10238,-1.3980811239578714,0,1,0,3,0
992656,0,1,0,0,2,0,-0.4765171778740291,1,1,0,1,10238,0.49611162648580914,0,0,0,0,1
519341,2,1,1,0,1,1,-1.361876900244987,1,1,1,1,10238,-0.6404040237803992,0,0,0,0,1
554527,2,1,0,2,0,0,0.898092107138053,1,1,1,1,32765,-0.26156547369166305,0,4,2,2,0
114922,1,0,0,0,2,2,0.3303887827362652,1,0,1,1,10238,-2.1557582241353437,1,0,0,0,0
668924,0,0,0,0,0,3,-1.7202799349953695,1,1,0,1,10238,0.002486210617670396,0,0,0,0,0
833888,2,1,0,0,2,2,-0.0030433877364575575,0,0,1,1,32765,-1.0192425738691353,0,0,0,0,1
701405,1,0,0,0,0,1,-2.0430238010469006,0,1,0,1,92101,0.49611162648580914,0,0,0,0,0
415873,2,0,1,2,0,0,0.17167585476589906,0,0,1,1,32765,-1.3980811239578714,0,2,2,0,0
278311,2,1,0,2,2,2,-0.2253271183473562,1,0,1,1,10238,-0.26156547369166305,0,4,0,4,0
677281,0,0,0,0,0,3,-0.16474015592862004,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
10693,2,0,0,2,1,3,-1.084455228897444,1,1,1,1,21217,-1.0192425738691353,0,4,0,2,1
548489,1,0,0,1,0,3,0.03792559513602851,0,0,1,1,10238,0.49611162648580914,0,1,0,0,0
158614,2,1,0,2,2,2,0.6505597563303767,1,0,1,1,32765,0.002486210617670396,0,12,0,3,0
384061,1,0,0,1,2,1,-2.209829927480804,0,1,1,0,10238,1.2537887266632812,0,0,0,1,0
664557,1,0,0,1,0,3,-0.6180192650122189,0,1,0,1,10238,-0.6404040237803992,0,1,0,0,1
207720,0,1,0,0,0,3,-0.8963163278300602,0,1,0,0,10238,2.0114658268407535,0,0,0,0,1
360663,2,1,0,2,2,2,0.5894174790917898,0,1,1,1,32765,-0.26156547369166305,0,7,0,3,0
867155,2,1,0,2,0,3,-0.8012744951179525,1,0,1,1,32765,-1.7769196740466076,0,6,0,2,0
752576,0,0,0,0,1,1,-0.3925084818415715,1,1,0,0,10238,1.6326272767520174,0,0,0,0,0
127174,3,1,0,3,2,2,0.1801807277244833,0,1,1,1,10238,-0.26156547369166305,0,4,0,11,0
890058,0,0,0,0,1,1,-1.6323562510063436,1,0,0,0,92101,0.8749501765745452,0,0,0,0,1
365755,3,1,0,3,0,2,1.8816081660050814,0,1,1,1,92101,-1.3980811239578714,0,7,0,1,0
159521,3,0,0,2,0,2,0.28680449892747506,1,1,1,0,10238,-1.3980811239578714,0,3,1,4,0
676407,3,0,1,2,0,2,0.9695891057544151,1,1,0,1,10238,-0.6404040237803992,0,3,0,7,0
897682,0,0,0,0,0,3,-1.1125016759422421,1,0,0,1,10238,0.002486210617670396,0,0,0,0,0
671572,2,1,0,0,1,2,1.5153417742477493,0,1,0,1,10238,-1.3980811239578714,0,0,0,0,1
602235,0,0,0,0,0,1,-1.071313925251145,1,1,0,0,10238,0.49611162648580914,0,0,0,0,0
770058,0,0,0,0,2,1,-1.479698527196635,0,1,0,0,92101,2.0114658268407535,0,0,0,0,1
13112,0,0,0,0,1,1,-2.228540977489417,0,1,0,0,10238,-1.0192425738691353,0,0,0,0,1
157338,0,0,0,0,1,1,-2.318698046039847,0,1,0,1,10238,0.8749501765745452,0,0,0,0,1
320647,0,1,0,0,0,1,-1.2283667135001357,1,1,0,1,10238,-0.26156547369166305,0,0,0,0,1
837712,2,0,0,2,2,2,0.15479313561254504,1,1,1,1,32765,-0.26156547369166305,0,2,0,2,0
701169,2,0,0,2,2,2,1.2741391670809978,1,1,0,1,10238,0.49611162648580914,0,1,1,3,0
371790,1,0,0,1,0,0,1.2328718668413854,1,1,0,0,10238,0.8749501765745452,0,0,0,0,0
537092,2,1,0,2,2,2,1.1844863100984067,1,0,1,1,10238,0.002486210617670396,0,1,1,1,0
739999,2,0,1,1,2,0,0.36685215402753646,0,1,1,1,10238,0.49611162648580914,0,0,0,1,0
951613,1,0,0,1,1,3,-0.8512291095433557,1,1,0,1,10238,1.2537887266632812,0,1,1,0,0
310988,2,0,0,2,0,3,-1.436040175236652,1,0,1,1,10238,0.49611162648580914,0,1,0,5,0
366291,1,0,0,1,2,0,0.33665251095296517,1,1,1,1,10238,0.8749501765745452,1,0,0,1,0
830795,1,0,0,1,2,2,-0.20665253656784655,1,1,1,1,10238,1.2537887266632812,0,1,0,1,1
67841,1,1,0,1,1,1,-0.7663623669678041,0,1,1,0,10238,0.11727307639707303,0,3,0,2,0
589352,0,1,0,0,2,3,-0.8630775270889489,0,1,0,0,10238,2.0114658268407535,0,0,0,0,1
330613,2,0,0,2,0,2,-0.19211861156476703,1,1,0,0,10238,0.8749501765745452,0,0,0,2,0
512100,2,1,0,2,2,0,-1.1159816626707726,1,1,1,1,32765,-2.5345967742240796,0,12,0,2,0
270827,0,0,1,0,0,1,-1.2902871335980814,0,1,0,0,10238,2.39030437692949,0,0,0,0,1
641218,0,0,0,0,0,3,-1.0607167059319507,1,1,0,0,10238,-0.6404040237803992,0,0,0,0,1
636331,3,0,0,3,0,2,-0.7510889306387495,0,0,1,0,10238,-0.26156547369166305,0,7,1,3,0
920953,1,1,0,1,1,1,-2.1294791018377697,1,1,0,0,10238,2.0114658268407535,0,0,0,0,0
43807,2,0,0,2,0,2,1.021156398083077,1,0,1,1,10238,0.11727307639707303,0,1,0,0,0
160763,1,1,0,1,2,0,0.14166036200590112,1,1,0,1,10238,-0.26156547369166305,1,1,0,5,0
722448,0,0,0,0,0,0,-0.0030433877364575575,1,0,1,1,10238,-0.6404040237803992,0,0,0,0,0
607136,2,0,0,2,0,0,0.8131631830369661,1,1,0,1,10238,1.6326272767520174,0,0,1,0,0
476089,0,1,0,0,0,1,-2.136202605350748,0,1,0,0,32765,0.8749501765745452,0,0,0,0,1
126610,3,0,0,3,2,2,1.1170146895456652,1,1,1,1,21217,-0.6404040237803992,0,2,0,3,1
874122,1,1,1,1,0,3,-0.6983180019834975,1,1,0,1,10238,0.11727307639707303,0,0,0,1,0
48680,2,1,0,2,0,3,-0.015564597548905544,0,1,1,1,10238,-0.6404040237803992,0,0,2,2,1
657577,2,1,0,2,0,2,1.2970783221696887,1,0,1,0,10238,-0.26156547369166305,0,2,1,6,0
372219,0,1,0,0,2,3,-0.0030433877364575575,1,1,1,0,10238,0.11727307639707303,0,0,0,0,0
272107,2,1,0,2,1,1,-0.7000324860640113,0,1,0,1,10238,0.11727307639707303,1,4,1,0,0
924998,2,0,0,2,2,2,1.4021157985433357,1,1,1,1,10238,0.49611162648580914,0,1,0,2,0
195814,0,0,0,0,1,1,-2.491111872893374,0,1,1,1,32765,-1.3980811239578714,0,0,0,0,1
740074,0,0,0,0,1,3,-0.3119954237746648,1,1,0,0,10238,-0.6404040237803992,0,0,0,0,0
952705,2,1,0,2,0,2,0.20114969770639587,1,1,1,1,10238,-0.6404040237803992,0,3,0,5,0
876500,2,0,0,2,2,2,1.026178166383474,1,1,1,1,21217,0.8749501765745452,0,1,1,0,1
288139,1,0,0,1,1,3,-0.05147791985708114,1,0,0,1,32765,0.49611162648580914,0,2,1,0,0
485928,0,0,0,0,0,2,1.5146964705889745,1,0,0,1,10238,0.11727307639707303,0,0,0,0,0
547789,0,0,1,0,1,1,-2.3004028046700484,1,0,0,0,10238,2.0114658268407535,0,0,0,0,0
680709,3,0,0,3,2,2,1.3831420648857449,0,0,1,1,10238,-1.0192425738691353,0,3,0,2,0
249418,3,0,0,3,2,2,1.466934368901394,1,0,0,1,10238,0.8749501765745452,0,2,0,0,0
154397,1,1,0,1,2,0,-0.8894929735821312,1,1,1,1,32765,-0.26156547369166305,0,3,0,0,1
666481,1,0,0,1,1,3,-1.9208975219174405,0,1,0,0,10238,0.11727307639707303,0,1,0,1,0
995744,0,1,0,0,1,1,-1.0056847624695173,0,1,0,0,32765,0.002486210617670396,0,0,0,0,0
232585,2,1,1,2,0,0,0.6512415513140289,0,0,0,1,10238,0.8749501765745452,0,4,0,1,0
732352,3,1,1,3,0,0,-0.31554877808253823,1,0,0,1,10238,0.8749501765745452,0,4,1,1,0
32207,2,0,0,2,0,3,-0.5236072771866587,1,1,1,1,10238,0.11727307639707303,0,0,0,1,0
94131,1,1,0,1,0,0,0.09552699748396304,1,1,1,1,10238,0.8749501765745452,0,2,0,3,0
292254,2,0,0,0,1,0,-0.2820872108906535,1,1,0,1,10238,0.002486210617670396,0,0,0,0,1
225207,2,1,0,2,0,0,1.248157805683436,1,0,1,1,10238,-1.3980811239578714,0,2,0,7,0
561674,0,0,1,0,1,1,0.15092550939240043,1,1,0,0,10238,1.2537887266632812,0,0,0,0,1
604387,2,0,0,2,1,0,-0.29468751909774976,1,1,1,1,32765,0.11727307639707303,0,3,0,0,0
698813,0,1,0,0,1,1,-0.0030433877364575575,1,1,0,0,10238,0.8749501765745452,0,0,0,0,1
487393,3,1,0,1,1,3,0.7641435163876116,1,0,1,1,32765,-2.5345967742240796,0,2,0,0,0
421214,1,0,0,1,0,3,-0.46006613415707936,0,1,0,0,10238,0.49611162648580914,0,2,0,0,0
659012,0,0,0,0,0,1,-0.7702318793429267,0,1,0,0,10238,1.2537887266632812,0,0,0,0,1
546281,1,1,0,1,1,3,-0.0030433877364575575,0,1,1,1,10238,0.8749501765745452,0,0,0,3,1
332743,1,1,0,0,2,2,0.9281116185629426,1,1,1,1,10238,-0.6404040237803992,0,0,0,0,1
827433,3,0,0,1,2,2,0.5350625497875334,0,0,1,1,32765,0.002486210617670396,0,1,0,0,0
456333,1,1,0,1,0,0,-0.9333013249037008,0,1,0,0,10238,1.2537887266632812,0,1,0,1,1
784502,1,0,0,1,1,1,-2.472453342677656,0,1,0,1,10238,0.002486210617670396,0,0,0,1,1
776973,1,1,0,1,2,0,-0.12023240294407435,1,0,0,0,10238,1.2537887266632812,0,1,2,0,0
454318,2,0,0,0,0,2,2.519293637125293,1,0,1,1,10238,0.002486210617670396,0,0,0,0,0
417736,0,0,0,0,0,1,-1.6027667598206325,0,1,1,0,10238,-0.6404040237803992,0,0,0,0,1
998932,1,1,0,1,0,1,-1.562630613666318,1,0,0,1,10238,1.2537887266632812,0,1,0,1,0
632407,2,0,0,0,1,2,2.1042128308731582,1,0,1,0,10238,-0.26156547369166305,0,0,0,0,0
227830,3,0,0,1,0,2,1.055670755394873,0,0,1,0,10238,0.49611162648580914,0,0,1,1,0
287438,2,1,0,0,1,1,-1.2088149541770419,1,1,0,1,10238,0.11727307639707303,0,0,0,0,1
744904,2,1,0,2,1,3,-0.9415983358851323,0,1,0,1,32765,-1.0192425738691353,0,9,2,1,0
364089,1,1,0,1,1,1,-0.7250271497518047,1,1,0,1,92101,-0.26156547369166305,0,1,0,0,0
248851,3,1,0,3,2,2,0.4104466538675749,0,1,1,1,10238,-1.3980811239578714,0,5,0,8,0
378286,1,0,0,0,0,1,-0.2647214051052137,0,1,1,1,10238,-1.7769196740466076,0,0,0,0,0
515945,3,0,0,3,2,2,-0.0030433877364575575,1,0,0,0,10238,0.002486210617670396,0,2,0,2,0
619701,3,1,0,3,0,2,1.1339182718826508,1,0,1,1,10238,0.11727307639707303,0,3,0,5,0
39271,0,0,0,0,0,3,-0.3014437185298751,1,0,0,1,10238,1.2537887266632812,0,0,0,0,1
642665,3,0,0,2,2,2,-0.09726237650248104,1,1,1,1,92101,1.6326272767520174,0,1,0,0,0
277346,3,1,1,3,0,2,1.244726266192766,1,1,1,1,32765,-0.6404040237803992,0,8,4,4,0
541501,2,1,0,2,1,2,0.44903095639061036,1,0,0,1,10238,1.6326272767520174,0,1,0,0,0
103562,1,0,0,1,0,3,0.44203484574389257,1,1,1,1,32765,-1.0192425738691353,0,4,0,0,0
780698,1,1,0,1,0,0,-0.6100618312141286,1,1,1,0,10238,-1.0192425738691353,0,1,0,1,1
648168,1,0,0,0,2,0,-0.34236927828186525,1,0,1,1,10238,-0.6404040237803992,0,0,0,0,0
732301,0,0,1,0,1,1,-1.4660920130482846,0,1,0,0,32765,-0.6404040237803992,0,0,0,0,1
227619,2,0,0,2,0,2,0.2237385283776661,1,1,1,1,10238,0.49611162648580914,0,1,0,0,0
8488,0,0,0,0,2,0,-2.0617360828301923,1,0,1,1,32765,-0.6404040237803992,0,0,0,0,0
116556,1,1,0,0,2,2,0.3551678396636098,0,0,0,1,10238,-0.6404040237803992,0,0,0,0,1
550812,1,1,0,1,0,2,0.9728784753513048,1,1,1,1,10238,-1.0192425738691353,0,0,0,3,0
120540,2,0,0,2,2,2,0.6926621844054538,1,0,0,1,10238,-0.26156547369166305,0,3,1,3,0
804033,3,1,0,3,0,2,0.6114762617213207,1,0,1,1,10238,-1.0192425738691353,0,2,2,9,0
933814,3,0,0,3,2,2,0.5370613274640575,1,1,0,0,10238,1.6326272767520174,0,2,1,0,0
780111,2,0,0,2,0,3,-0.1669749878252722,1,1,0,1,10238,0.8749501765745452,0,2,0,1,0
637107,1,1,0,1,1,1,-1.7983460957573778,0,1,0,0,10238,0.49611162648580914,0,0,0,3,0
134022,3,0,0,2,2,2,1.3094975825946849,1,0,1,1,10238,-0.26156547369166305,0,0,0,2,0
679306,3,1,0,2,0,0,0.23405266277975434,0,1,0,1,10238,0.002486210617670396,0,1,0,3,0
843573,1,0,1,0,2,3,-1.344414361654254,0,1,1,1,10238,-0.6404040237803992,0,0,0,0,0
224209,1,0,0,0,0,1,-0.6867238304303287,1,1,0,0,10238,0.8749501765745452,1,0,0,0,0
86202,2,0,0,2,0,0,-0.0030433877364575575,1,1,0,1,32765,0.11727307639707303,0,2,0,0,0
663444,2,0,0,1,2,2,0.5237759985633671,1,1,1,1,10238,-1.0192425738691353,0,1,0,0,0
412755,1,1,0,1,1,3,-1.3843624851023466,0,1,0,1,10238,1.6326272767520174,0,2,0,1,0
237506,1,0,0,0,2,0,-1.326104215810835,1,1,1,0,32765,-1.7769196740466076,0,0,0,0,0
664350,3,1,0,3,2,2,1.286257766703931,1,0,1,1,10238,-0.6404040237803992,0,9,2,8,0
267171,2,1,0,2,2,2,-0.6879933744008595,1,1,1,1,92101,0.8749501765745452,0,3,0,1,1
709717,2,1,0,2,2,0,0.8083806407764966,0,1,0,1,32765,0.002486210617670396,0,6,0,1,0
168479,3,0,0,3,2,2,0.7779204311656769,0,0,1,1,10238,0.002486210617670396,0,3,0,3,0
215397,3,1,0,3,2,2,1.0194553634423444,1,0,1,1,10238,-0.6404040237803992,0,5,2,7,0
532832,0,0,1,0,0,1,-0.25960248057697743,1,1,0,0,32765,0.8749501765745452,0,0,0,0,1
95223,1,0,0,1,1,3,-1.3464961070540293,1,1,0,0,10238,0.49611162648580914,0,0,0,1,0
113642,1,1,0,1,2,0,-0.16531823548426516,1,1,0,0,32765,1.6326272767520174,0,1,0,0,1
232232,3,1,0,3,1,2,-0.4760404656759086,1,1,1,1,10238,-1.3980811239578714,0,6,2,4,0
76344,2,0,0,2,1,2,0.2974267694642118,1,1,1,1,32765,-1.0192425738691353,0,2,0,0,0
367640,1,1,0,1,2,2,-0.05694331180827221,1,1,1,1,10238,0.8749501765745452,0,1,0,2,0
343880,3,1,0,2,2,2,0.4907790490819685,1,1,1,1,10238,-0.26156547369166305,0,3,1,5,0
448358,2,1,0,1,0,3,-0.052877177399946414,1,0,1,1,32765,-0.26156547369166305,0,4,0,3,0
699234,1,0,0,1,0,1,-1.513781024305825,1,1,0,1,10238,0.49611162648580914,0,0,0,1,0
875152,2,1,1,0,0,2,0.36647750206019825,0,1,1,0,10238,0.8749501765745452,0,0,0,0,1
302883,1,1,0,1,2,0,0.20540883580980257,0,1,1,1,21217,0.11727307639707303,1,3,0,1,1
443332,3,1,0,3,2,2,0.38581137583968633,1,0,1,1,32765,-1.3980811239578714,0,8,1,1,0
488856,1,0,0,1,0,2,0.8236381179248606,1,1,1,1,32765,-2.1557582241353437,0,3,0,1,0
429717,2,1,0,0,0,2,-0.0030433877364575575,1,1,0,1,10238,-0.26156547369166305,0,0,0,0,1
268094,0,0,0,0,1,1,-0.6451082459001093,1,1,0,0,32765,0.11727307639707303,0,0,0,0,1
299698,0,1,0,0,0,1,-1.9473054545850783,1,1,0,1,10238,1.2537887266632812,1,0,0,0,0
336173,2,0,0,0,2,2,1.2290869157980056,0,1,1,1,92101,0.11727307639707303,0,0,0,0,1
992673,1,1,0,1,2,0,0.11330293034750812,1,1,1,1,32765,-1.0192425738691353,0,3,1,0,0
676770,0,0,1,0,0,1,0.32221488763404205,1,1,0,1,10238,-1.0192425738691353,0,0,0,0,0
142780,3,1,1,1,2,2,1.7097459124558154,1,1,1,1,32765,-1.7769196740466076,0,2,3,2,1
659897,3,1,0,2,2,2,1.184916037791099,1,0,1,1,32765,0.002486210617670396,0,4,1,2,0
352690,0,1,0,0,2,0,-0.6245339134297092,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,1
45797,0,0,0,0,0,1,-1.0987842173882347,0,1,0,0,10238,2.39030437692949,0,0,0,0,1
93976,3,1,0,3,0,2,0.5557463716297508,1,0,0,0,10238,2.0114658268407535,0,0,0,2,0
564461,3,0,0,3,0,0,0.22530463749945182,1,1,0,1,10238,1.2537887266632812,0,3,0,2,0
558920,0,0,0,0,0,1,-0.5875927136445142,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
541804,1,1,0,1,1,1,-1.083553223395478,0,1,0,0,10238,2.0114658268407535,0,0,0,1,1
291575,1,1,0,1,1,1,-1.1347257396379768,0,1,0,0,10238,0.11727307639707303,0,0,0,3,1
625152,1,1,0,0,0,0,-0.0030433877364575575,1,1,0,0,32765,1.2537887266632812,1,0,0,0,1
265608,1,1,0,1,2,0,-0.9602588908304802,1,1,0,1,10238,0.002486210617670396,0,3,0,1,1
